0,899493756191569;0,198692249226706;0,473137189854466
-7,17399268652033;14,3517763029559;1,47313718985447
-12,9015812887352;8,99734325008343;2,47313718985447
-11,2642860967965;10,4513864575193;4,47313718985447
-13,9925515241886;12,4789584933217;6,47313718985447
-15,6007674446333;10,4476720636933;7,47313718985447
-13,5855153815753;12,2206135318711;8,47313718985447
-15,19373130202;10,1893271022427;9,47313718985447
-13,1784792389621;11,9622685704205;10,4731371898545
-15,5751658620197;11,2131278855787;11,4731371898545
-17,1833817824644;9,18184145595034;12,4731371898545
-15,5460865905257;10,6358846633862;14,4731371898545
-17,1543025109704;8,60459823375783;15,4731371898545
-15,5170073190318;10,0586414411937;17,4731371898545
-15,4757170535045;8,20053001595687;18,4731371898545
-16,7740581579386;7,39728277707347;19,4731371898545
-14,4697831303206;12,2499734900193;21,4731371898545
-16,8664697533783;11,5008328051776;22,4731371898545
-18,474685673823;9,4695463755492;23,4731371898545
-19,773026778257;8,66629913666581;24,4731371898545
-18,1357315863183;10,1203423441017;26,4731371898545
-16,1204795232604;11,8932838122795;27,4731371898545
-18,517166146318;11,1441431274378;28,4731371898545
-18,4758758807908;9,28603170220092;29,4731371898545
-19,7742169852248;8,48278446331752;30,4731371898545
-17,4699419576069;13,3354751762634;32,4731371898545
-19,8666285806646;12,5863344914217;33,4731371898545
-21,4748445011093;10,5550480617933;34,4731371898545
-22,7731856055433;9,75180082290986;35,4731371898545
-21,1771806791318;13,0639554555826;36,4731371898545
-22,7853965995765;11,0326690259542;37,4731371898545
-24,0837377040106;10,2294217870708;38,4731371898545
-22,4877327775991;13,5415764197435;39,4731371898545
-24,0959486980438;11,5102899901151;40,4731371898545
-25,3942898024778;10,7070427512317;41,4731371898545
-23,7982848760664;14,0191973839045;42,4731371898545
-25,4065007965111;11,9879109542761;43,4731371898545
-25,3498227211413;11,5797317109908;44,4731371898545
-26,6481638255753;10,7764844721074;45,4731371898545
-25,0521588991639;14,0886391047801;46,4731371898545
